,key_0,FIPS_code,State,County,"Estimated Rate Per 1,000",state,county,year,% smoke daily
314,Connecticut,9013,Connecticut,Tolland County,5.3,Connecticut,Tolland County,2012.0,11.64
315,Connecticut,9015,Connecticut,Windham County,7.9,Connecticut,Windham County,2012.0,15.63
316,Delaware,10001,Delaware,Kent County,12.4,Delaware,Kent County,2012.0,18.4
317,Delaware,10003,Delaware,New Castle County,9.8,Delaware,New Castle County,2012.0,14.16
318,Delaware,10005,Delaware,Sussex County,12.3,Delaware,Sussex County,2012.0,18.61
319,District of Columbia,11001,District of Columbia,District of Columbia,7.6,,,,
320,Florida,12001,Florida,Alachua County,7.7,Florida,Alachua County,2012.0,11.16
321,Florida,12003,Florida,Baker County,13.8,Florida,Baker County,2012.0,21.74
322,Florida,12005,Florida,Bay County,9.6,Florida,Bay County,2012.0,18.55
323,Florida,12007,Florida,Bradford County,11.1,Florida,Bradford County,2012.0,20.51
324,Florida,12009,Florida,Brevard County,11.3,Florida,Brevard County,2012.0,17.17
325,Florida,12011,Florida,Broward County,8.5,Florida,Broward County,2012.0,11.14
326,Florida,12013,Florida,Calhoun County,14.5,Florida,Calhoun County,2012.0,21.71
327,Florida,12015,Florida,Charlotte County,9.6,Florida,Charlotte County,2012.0,18.3
328,Florida,12017,Florida,Citrus County,11.8,Florida,Citrus County,2012.0,20.61
329,Florida,12019,Florida,Clay County,11.2,Florida,Clay County,2012.0,14.83
330,Florida,12021,Florida,Collier County,6.8,Florida,Collier County,2012.0,12.58
331,Florida,12023,Florida,Columbia County,12.4,Florida,Columbia County,2012.0,20.9
332,Florida,12027,Florida,DeSoto County,11.4,Florida,DeSoto County,2012.0,19.72
333,Florida,12029,Florida,Dixie County,14.1,Florida,Dixie County,2012.0,22.27
334,Florida,12031,Florida,Duval County,10.4,Florida,Duval County,2012.0,15.15
335,Florida,12033,Florida,Escambia County,12.3,Florida,Escambia County,2012.0,17.04
336,Florida,12035,Florida,Flagler County,9.6,Florida,Flagler County,2012.0,17.9
337,Florida,12037,Florida,Franklin County,10.4,Florida,Franklin County,2012.0,20.12
338,Florida,12039,Florida,Gadsden County,17.0,Florida,Gadsden County,2012.0,15.82
339,Florida,12041,Florida,Gilchrist County,10.9,Florida,Gilchrist County,2012.0,20.3
340,Florida,12043,Florida,Glades County,13.0,Florida,Glades County,2012.0,19.1
341,Florida,12045,Florida,Gulf County,11.0,Florida,Gulf County,2012.0,20.49
342,Florida,12047,Florida,Hamilton County,13.3,Florida,Hamilton County,2012.0,21.05
343,Florida,12049,Florida,Hardee County,14.3,Florida,Hardee County,2012.0,18.25
344,Florida,12051,Florida,Hendry County,10.2,Florida,Hendry County,2012.0,15.92
345,Florida,12053,Florida,Hernando County,12.4,Florida,Hernando County,2012.0,20.14
346,Florida,12055,Florida,Highlands County,12.8,Florida,Highlands County,2012.0,18.56
347,Florida,12057,Florida,Hillsborough County,9.6,Florida,Hillsborough County,2012.0,14.2
348,Florida,12059,Florida,Holmes County,11.3,Florida,Holmes County,2012.0,21.63
349,Florida,12061,Florida,Indian River County,9.4,Florida,Indian River County,2012.0,16.73
350,Florida,12063,Florida,Jackson County,14.4,Florida,Jackson County,2012.0,18.62
351,Florida,12065,Florida,Jefferson County,11.6,Florida,Jefferson County,2012.0,16.58
352,Florida,12067,Florida,Lafayette County,11.3,Florida,Lafayette County,2012.0,18.94
353,Florida,12069,Florida,Lake County,10.4,Florida,Lake County,2012.0,16.98
354,Florida,12071,Florida,Lee County,8.7,Florida,Lee County,2012.0,14.94
355,Florida,12073,Florida,Leon County,8.1,Florida,Leon County,2012.0,9.99
356,Florida,12075,Florida,Levy County,12.2,Florida,Levy County,2012.0,19.4
357,Florida,12077,Florida,Liberty County,11.5,Florida,Liberty County,2012.0,19.86
358,Florida,12079,Florida,Madison County,15.7,Florida,Madison County,2012.0,18.4
359,Florida,12081,Florida,Manatee County,8.9,Florida,Manatee County,2012.0,16.72
360,Florida,12083,Florida,Marion County,11.4,Florida,Marion County,2012.0,18.34
361,Florida,12085,Florida,Martin County,7.5,Florida,Martin County,2012.0,15.14
362,Florida,12086,Florida,Miami-Dade County,6.9,Florida,Miami-Dade County,2012.0,8.84
363,Florida,12087,Florida,Monroe County,6.2,Florida,Monroe County,2012.0,13.29
364,Florida,12089,Florida,Nassau County,10.7,Florida,Nassau County,2012.0,17.11
365,Florida,12091,Florida,Okaloosa County,9.9,Florida,Okaloosa County,2012.0,15.65
366,Florida,12093,Florida,Okeechobee County,13.2,Florida,Okeechobee County,2012.0,20.58
367,Florida,12095,Florida,Orange County,8.8,Florida,Orange County,2012.0,12.76
368,Florida,12097,Florida,Osceola County,10.3,Florida,Osceola County,2012.0,13.96
369,Florida,12099,Florida,Palm Beach County,8.6,Florida,Palm Beach County,2012.0,12.46
370,Florida,12101,Florida,Pasco County,11.1,Florida,Pasco County,2012.0,18.78
371,Florida,12103,Florida,Pinellas County,9.1,Florida,Pinellas County,2012.0,17.17
372,Florida,12105,Florida,Polk County,12.2,Florida,Polk County,2012.0,17.71
373,Florida,12107,Florida,Putnam County,13.3,Florida,Putnam County,2012.0,20.29
374,Florida,12109,Florida,St. Johns County,6.8,Florida,St. Johns County,2012.0,11.79
375,Florida,12111,Florida,St. Lucie County,10.4,Florida,St. Lucie County,2012.0,17.1
376,Florida,12113,Florida,Santa Rosa County,10.6,Florida,Santa Rosa County,2012.0,16.02
377,Florida,12115,Florida,Sarasota County,6.7,Florida,Sarasota County,2012.0,17.11
378,Florida,12117,Florida,Seminole County,8.8,Florida,Seminole County,2012.0,13.01
379,Florida,12119,Florida,Sumter County,10.4,Florida,Sumter County,2012.0,19.1
380,Florida,12121,Florida,Suwannee County,12.8,Florida,Suwannee County,2012.0,20.2
381,Florida,12123,Florida,Taylor County,10.6,Florida,Taylor County,2012.0,20.86
382,Florida,12125,Florida,Union County,13.2,Florida,Union County,2012.0,21.22
383,Florida,12127,Florida,Volusia County,11.7,Florida,Volusia County,2012.0,18.53
384,Florida,12129,Florida,Wakulla County,8.0,Florida,Wakulla County,2012.0,18.17
385,Florida,12131,Florida,Walton County,10.6,Florida,Walton County,2012.0,17.14
386,Florida,12133,Florida,Washington County,12.5,Florida,Washington County,2012.0,20.98
387,Georgia,13001,Georgia,Appling County,12.8,Georgia,Appling County,2012.0,19.07
388,Georgia,13003,Georgia,Atkinson County,12.9,Georgia,Atkinson County,2012.0,18.84
389,Georgia,13005,Georgia,Bacon County,12.4,Georgia,Bacon County,2012.0,20.66
390,Georgia,13007,Georgia,Baker County,17.3,Georgia,Baker County,2012.0,18.63
391,Georgia,13009,Georgia,Baldwin County,12.5,Georgia,Baldwin County,2012.0,17.24
392,Georgia,13011,Georgia,Banks County,11.6,Georgia,Banks County,2012.0,19.01
393,Georgia,13013,Georgia,Barrow County,12.6,Georgia,Barrow County,2012.0,17.15
394,Georgia,13015,Georgia,Bartow County,12.9,Georgia,Bartow County,2012.0,19.57
395,Georgia,13017,Georgia,Ben Hill County,12.3,Georgia,Ben Hill County,2012.0,20.49
396,Georgia,13019,Georgia,Berrien County,15.2,Georgia,Berrien County,2012.0,20.48
397,Georgia,13021,Georgia,Bibb County,14.2,Georgia,Bibb County,2012.0,16.09
398,Georgia,13023,Georgia,Bleckley County,11.9,Georgia,Bleckley County,2012.0,18.66
399,Georgia,13025,Georgia,Brantley County,11.1,Georgia,Brantley County,2012.0,23.34
400,Georgia,13027,Georgia,Brooks County,13.2,Georgia,Brooks County,2012.0,18.63
401,Georgia,13029,Georgia,Bryan County,11.6,Georgia,Bryan County,2012.0,13.86
402,Georgia,13031,Georgia,Bulloch County,11.3,Georgia,Bulloch County,2012.0,14.32
403,Georgia,13033,Georgia,Burke County,14.9,Georgia,Burke County,2012.0,19.35
404,Georgia,13035,Georgia,Butts County,13.0,Georgia,Butts County,2012.0,20.0
405,Georgia,13037,Georgia,Calhoun County,16.5,Georgia,Calhoun County,2012.0,17.24
406,Georgia,13039,Georgia,Camden County,15.1,Georgia,Camden County,2012.0,16.94
407,Georgia,13043,Georgia,Candler County,14.0,Georgia,Candler County,2012.0,17.33
408,Georgia,13045,Georgia,Carroll County,11.7,Georgia,Carroll County,2012.0,18.53
409,Georgia,13047,Georgia,Catoosa County,12.2,Georgia,Catoosa County,2012.0,19.21
410,Georgia,13049,Georgia,Charlton County,12.7,Georgia,Charlton County,2012.0,21.96
411,Georgia,13051,Georgia,Chatham County,10.9,Georgia,Chatham County,2012.0,14.32
412,Georgia,13053,Georgia,Chattahoochee County,6.4,Georgia,Chattahoochee County,2012.0,12.91
413,Georgia,13055,Georgia,Chattooga County,11.4,Georgia,Chattooga County,2012.0,22.34
414,Georgia,13057,Georgia,Cherokee County,9.1,Georgia,Cherokee County,2012.0,13.27
415,Georgia,13059,Georgia,Clarke County,8.8,Georgia,Clarke County,2012.0,11.01
416,Georgia,13061,Georgia,Clay County,18.4,Georgia,Clay County,2012.0,18.56
417,Georgia,13063,Georgia,Clayton County,12.0,Georgia,Clayton County,2012.0,14.6
418,Georgia,13065,Georgia,Clinch County,13.2,Georgia,Clinch County,2012.0,19.5
419,Georgia,13067,Georgia,Cobb County,7.8,Georgia,Cobb County,2012.0,11.0
420,Georgia,13069,Georgia,Coffee County,13.2,Georgia,Coffee County,2012.0,19.13
421,Georgia,13071,Georgia,Colquitt County,14.6,Georgia,Colquitt County,2012.0,18.09
422,Georgia,13073,Georgia,Columbia County,10.7,Georgia,Columbia County,2012.0,12.49
423,Georgia,13075,Georgia,Cook County,15.1,Georgia,Cook County,2012.0,19.77
424,Georgia,13077,Georgia,Coweta County,12.0,Georgia,Coweta County,2012.0,15.71
425,Georgia,13079,Georgia,Crawford County,15.2,Georgia,Crawford County,2012.0,18.4
426,Georgia,13081,Georgia,Crisp County,16.5,Georgia,Crisp County,2012.0,19.61
427,Georgia,13083,Georgia,Dade County,12.9,Georgia,Dade County,2012.0,18.57
428,Georgia,13085,Georgia,Dawson County,12.5,Georgia,Dawson County,2012.0,16.79
429,Georgia,13087,Georgia,Decatur County,13.9,Georgia,Decatur County,2012.0,17.66
430,Georgia,13089,Georgia,DeKalb County,9.0,Georgia,DeKalb County,2012.0,10.36
431,Georgia,13091,Georgia,Dodge County,14.8,Georgia,Dodge County,2012.0,17.89
432,Georgia,13093,Georgia,Dooly County,15.9,Georgia,Dooly County,2012.0,19.67
433,Georgia,13095,Georgia,Dougherty County,14.0,Georgia,Dougherty County,2012.0,16.31
434,Georgia,13097,Georgia,Douglas County,13.1,Georgia,Douglas County,2012.0,15.69
435,Georgia,13099,Georgia,Early County,17.3,Georgia,Early County,2012.0,18.31
436,Georgia,13101,Georgia,Echols County,10.5,Georgia,Echols County,2012.0,18.41
437,Georgia,13103,Georgia,Effingham County,13.1,Georgia,Effingham County,2012.0,17.24
438,Georgia,13105,Georgia,Elbert County,14.5,Georgia,Elbert County,2012.0,19.5
439,Georgia,13107,Georgia,Emanuel County,12.5,Georgia,Emanuel County,2012.0,19.46
440,Georgia,13109,Georgia,Evans County,13.0,Georgia,Evans County,2012.0,18.55
441,Georgia,13111,Georgia,Fannin County,14.3,Georgia,Fannin County,2012.0,19.66
442,Georgia,13113,Georgia,Fayette County,13.9,Georgia,Fayette County,2012.0,10.59
443,Georgia,13115,Georgia,Floyd County,14.1,Georgia,Floyd County,2012.0,18.05
444,Georgia,13117,Georgia,Forsyth County,10.0,Georgia,Forsyth County,2012.0,10.53
445,Georgia,13119,Georgia,Franklin County,12.9,Georgia,Franklin County,2012.0,18.48
446,Georgia,13121,Georgia,Fulton County,9.2,Georgia,Fulton County,2012.0,9.97
447,Georgia,13123,Georgia,Gilmer County,14.2,Georgia,Gilmer County,2012.0,19.59
448,Georgia,13125,Georgia,Glascock County,13.0,Georgia,Glascock County,2012.0,19.93
449,Georgia,13127,Georgia,Glynn County,14.0,Georgia,Glynn County,2012.0,15.7
450,Georgia,13129,Georgia,Gordon County,12.7,Georgia,Gordon County,2012.0,19.2
451,Georgia,13131,Georgia,Grady County,13.3,Georgia,Grady County,2012.0,17.49
452,Georgia,13133,Georgia,Greene County,16.3,Georgia,Greene County,2012.0,16.23
453,Georgia,13135,Georgia,Gwinnett County,9.8,Georgia,Gwinnett County,2012.0,10.45
454,Georgia,13137,Georgia,Habersham County,11.3,Georgia,Habersham County,2012.0,16.93
455,Georgia,13139,Georgia,Hall County,11.9,Georgia,Hall County,2012.0,14.79
456,Georgia,13141,Georgia,Hancock County,19.8,Georgia,Hancock County,2012.0,17.91
457,Georgia,13143,Georgia,Haralson County,11.1,Georgia,Haralson County,2012.0,22.05
458,Georgia,13145,Georgia,Harris County,13.1,Georgia,Harris County,2012.0,13.24
459,Georgia,13147,Georgia,Hart County,13.0,Georgia,Hart County,2012.0,17.11
460,Georgia,13149,Georgia,Heard County,14.2,Georgia,Heard County,2012.0,22.64
461,Georgia,13151,Georgia,Henry County,14.5,Georgia,Henry County,2012.0,13.64
462,Georgia,13153,Georgia,Houston County,12.8,Georgia,Houston County,2012.0,14.5
463,Georgia,13155,Georgia,Irwin County,14.1,Georgia,Irwin County,2012.0,20.64
464,Georgia,13157,Georgia,Jackson County,11.0,Georgia,Jackson County,2012.0,16.3
465,Georgia,13159,Georgia,Jasper County,14.4,Georgia,Jasper County,2012.0,17.5
466,Georgia,13161,Georgia,Jeff Davis County,13.4,Georgia,Jeff Davis County,2012.0,18.41
467,Georgia,13163,Georgia,Jefferson County,19.2,Georgia,Jefferson County,2012.0,18.26
468,Georgia,13165,Georgia,Jenkins County,13.3,Georgia,Jenkins County,2012.0,18.63
469,Georgia,13167,Georgia,Johnson County,13.2,Georgia,Johnson County,2012.0,19.89
470,Georgia,13169,Georgia,Jones County,14.9,Georgia,Jones County,2012.0,16.5
471,Georgia,13171,Georgia,Lamar County,14.3,Georgia,Lamar County,2012.0,18.63
472,Georgia,13173,Georgia,Lanier County,14.0,Georgia,Lanier County,2012.0,19.21
473,Georgia,13175,Georgia,Laurens County,15.1,Georgia,Laurens County,2012.0,18.12
474,Georgia,13177,Georgia,Lee County,14.2,Georgia,Lee County,2012.0,17.78
475,Georgia,13179,Georgia,Liberty County,11.7,Georgia,Liberty County,2012.0,14.83
476,Georgia,13181,Georgia,Lincoln County,16.0,Georgia,Lincoln County,2012.0,18.49
477,Georgia,13183,Georgia,Long County,11.2,Georgia,Long County,2012.0,17.92
478,Georgia,13185,Georgia,Lowndes County,12.3,Georgia,Lowndes County,2012.0,16.27
479,Georgia,13187,Georgia,Lumpkin County,10.9,Georgia,Lumpkin County,2012.0,15.99
480,Georgia,13189,Georgia,McDuffie County,16.5,Georgia,McDuffie County,2012.0,18.83
481,Georgia,13191,Georgia,McIntosh County,16.8,Georgia,McIntosh County,2012.0,18.25
482,Georgia,13193,Georgia,Macon County,16.5,Georgia,Macon County,2012.0,18.89
483,Georgia,13195,Georgia,Madison County,12.3,Georgia,Madison County,2012.0,19.43
484,Georgia,13197,Georgia,Marion County,16.3,Georgia,Marion County,2012.0,21.08
485,Georgia,13199,Georgia,Meriwether County,16.6,Georgia,Meriwether County,2012.0,20.75
486,Georgia,13201,Georgia,Miller County,13.8,Georgia,Miller County,2012.0,18.25
487,Georgia,13205,Georgia,Mitchell County,14.5,Georgia,Mitchell County,2012.0,19.35
488,Georgia,13207,Georgia,Monroe County,15.3,Georgia,Monroe County,2012.0,17.03
489,Georgia,13209,Georgia,Montgomery County,13.2,Georgia,Montgomery County,2012.0,16.64
490,Georgia,13211,Georgia,Morgan County,13.8,Georgia,Morgan County,2012.0,15.31
491,Georgia,13213,Georgia,Murray County,15.4,Georgia,Murray County,2012.0,22.11
492,Georgia,13215,Georgia,Muscogee County,14.5,Georgia,Muscogee County,2012.0,16.14
493,Georgia,13217,Georgia,Newton County,15.0,Georgia,Newton County,2012.0,15.84
494,Georgia,13219,Georgia,Oconee County,9.4,Georgia,Oconee County,2012.0,10.55
495,Georgia,13221,Georgia,Oglethorpe County,14.0,Georgia,Oglethorpe County,2012.0,16.68
496,Georgia,13223,Georgia,Paulding County,11.3,Georgia,Paulding County,2012.0,16.96
497,Georgia,13225,Georgia,Peach County,15.1,Georgia,Peach County,2012.0,15.42
498,Georgia,13227,Georgia,Pickens County,15.0,Georgia,Pickens County,2012.0,17.32
499,Georgia,13229,Georgia,Pierce County,14.6,Georgia,Pierce County,2012.0,20.62
500,Georgia,13231,Georgia,Pike County,11.9,Georgia,Pike County,2012.0,17.93
501,Georgia,13233,Georgia,Polk County,12.6,Georgia,Polk County,2012.0,20.64
502,Georgia,13235,Georgia,Pulaski County,15.2,Georgia,Pulaski County,2012.0,20.91
503,Georgia,13237,Georgia,Putnam County,14.8,Georgia,Putnam County,2012.0,15.71
504,Georgia,13239,Georgia,Quitman County,18.9,Georgia,Quitman County,2012.0,20.33
505,Georgia,13241,Georgia,Rabun County,14.0,Georgia,Rabun County,2012.0,15.74
506,Georgia,13243,Georgia,Randolph County,16.9,Georgia,Randolph County,2012.0,17.4
507,Georgia,13245,Georgia,Richmond County,14.4,Georgia,Richmond County,2012.0,16.42
508,Georgia,13247,Georgia,Rockdale County,14.1,Georgia,Rockdale County,2012.0,12.91
509,Georgia,13249,Georgia,Schley County,14.6,Georgia,Schley County,2012.0,19.05
510,Georgia,13251,Georgia,Screven County,14.9,Georgia,Screven County,2012.0,19.16
511,Georgia,13253,Georgia,Seminole County,14.6,Georgia,Seminole County,2012.0,18.13
512,Georgia,13255,Georgia,Spalding County,14.2,Georgia,Spalding County,2012.0,18.89
513,Georgia,13257,Georgia,Stephens County,12.1,Georgia,Stephens County,2012.0,18.76
514,Georgia,13259,Georgia,Stewart County,13.0,Georgia,Stewart County,2012.0,18.29
515,Georgia,13261,Georgia,Sumter County,16.8,Georgia,Sumter County,2012.0,16.66
516,Georgia,13263,Georgia,Talbot County,17.7,Georgia,Talbot County,2012.0,17.38
517,Georgia,13265,Georgia,Taliaferro County,19.3,Georgia,Taliaferro County,2012.0,17.88
518,Georgia,13267,Georgia,Tattnall County,12.8,Georgia,Tattnall County,2012.0,19.45
519,Georgia,13269,Georgia,Taylor County,15.3,Georgia,Taylor County,2012.0,19.08
520,Georgia,13271,Georgia,Telfair County,13.2,Georgia,Telfair County,2012.0,17.8
521,Georgia,13273,Georgia,Terrell County,15.3,Georgia,Terrell County,2012.0,19.69
522,Georgia,13275,Georgia,Thomas County,14.3,Georgia,Thomas County,2012.0,17.24
523,Georgia,13277,Georgia,Tift County,12.3,Georgia,Tift County,2012.0,17.47
524,Georgia,13279,Georgia,Toombs County,12.8,Georgia,Toombs County,2012.0,16.97
525,Georgia,13281,Georgia,Towns County,13.4,Georgia,Towns County,2012.0,16.73
526,Georgia,13283,Georgia,Treutlen County,12.8,Georgia,Treutlen County,2012.0,21.02
527,Georgia,13285,Georgia,Troup County,13.4,Georgia,Troup County,2012.0,17.95
528,Georgia,13287,Georgia,Turner County,15.3,Georgia,Turner County,2012.0,20.01
529,Georgia,13289,Georgia,Twiggs County,16.4,Georgia,Twiggs County,2012.0,19.03
530,Georgia,13291,Georgia,Union County,13.6,Georgia,Union County,2012.0,15.8
531,Georgia,13293,Georgia,Upson County,13.2,Georgia,Upson County,2012.0,21.02
532,Georgia,13295,Georgia,Walker County,16.3,Georgia,Walker County,2012.0,20.41
533,Georgia,13297,Georgia,Walton County,12.2,Georgia,Walton County,2012.0,16.89
534,Georgia,13299,Georgia,Ware County,13.3,Georgia,Ware County,2012.0,19.31
535,Georgia,13301,Georgia,Warren County,18.5,Georgia,Warren County,2012.0,18.97
536,Georgia,13303,Georgia,Washington County,14.6,Georgia,Washington County,2012.0,18.45
537,Georgia,13305,Georgia,Wayne County,14.0,Georgia,Wayne County,2012.0,20.04
538,Georgia,13307,Georgia,Webster County,16.1,Georgia,Webster County,2012.0,17.17
539,Georgia,13309,Georgia,Wheeler County,12.1,Georgia,Wheeler County,2012.0,20.06
540,Georgia,13311,Georgia,White County,13.9,Georgia,White County,2012.0,16.22
541,Georgia,13313,Georgia,Whitfield County,12.9,Georgia,Whitfield County,2012.0,17.96
542,Georgia,13315,Georgia,Wilcox County,12.8,Georgia,Wilcox County,2012.0,20.09
543,Georgia,13317,Georgia,Wilkes County,16.6,Georgia,Wilkes County,2012.0,19.23
544,Georgia,13319,Georgia,Wilkinson County,16.5,Georgia,Wilkinson County,2012.0,18.16
545,Georgia,13321,Georgia,Worth County,15.9,Georgia,Worth County,2012.0,20.22
546,Hawaii,15001,Hawaii,Hawaii County,7.9,Hawaii,Hawaii County,2012.0,13.98
547,Hawaii,15003,Hawaii,Honolulu County,8.7,Hawaii,Honolulu County,2012.0,11.23
